t,z,theta,dz,dtheta,ddz,ddtheta,x_64,y_64
12.226500000003451,0.5713713301257262,0.4760612575279365,0.12797022822680457,-2.6984165807715845,4.315048689983854,-6.659613173612178,48.75834700455679,31.498319241386383
12.243500000003472,0.5742009804591596,0.42926985776358123,0.2032905916199101,-2.799158412153727,4.514849836968516,-5.128701967651915,47.2951345461651,30.58536589175437
12.260000000003492,0.5781897337100732,0.38243462183749866,0.27786443533752264,-2.8713720355017878,4.485591737590866,-3.5718284708711128,45.809217728401975,29.669079509215145
12.276500000003512,0.583394440433438,0.334626834609247,0.35011446902986154,-2.9178351937557037,4.225416728053737,-2.0202719785335668,44.26217548462503,28.73374338097127
12.293500000003533,0.5899533614602595,0.28479746062778244,0.4180966369126114,-2.9395101445326106,3.7180576235675176,-0.5055470252496326,42.60832712233304,27.763891110473182
12.310000000003553,0.5973435631569692,0.2362865483782418,0.4740487994821459,-2.9370319928165856,3.0089708092941265,0.8171696733428209,40.949410026077715,26.83227144578079
12.326500000003573,0.6055487337412777,0.18799369985482822,0.5167693322346784,-2.9142253643386313,2.114060658502794,1.946317607081145,39.242879110845585,25.92770104464192
12.343500000003594,0.6145980919106273,0.13878914374266063,0.5440146440648016,-2.8731070763694406,1.0372484137781939,2.8780921986283685,37.441661473277215,25.04395121511059
12.360000000003614,0.6236686059028185,0.09181956141184687,0.5520414485836933,-2.819932250597587,-0.11213297671852729,3.5498888283144137,35.65981097854007,24.253348487761393
12.376500000003634,0.6327073920353591,0.04581144518856684,0.5406110766522991,-2.7574522401835275,-1.3143615399612258,4.002111216355628,33.854406564869784,23.54921086239745
12.393500000003655,0.6416423018773906,-0.0004550839217602996,0.5079997670849217,-2.6869996890954324,-2.554440784532332,4.261649828187862,31.98131193055829,22.934896932167042
12.410000000003675,0.6496129175344119,-0.04418744354598426,0.45652045874367037,-2.6158193325658883,-3.708142314929944,4.343644928800347,30.163494791105503,22.465355116237816
12.427000000003696,0.6567683506711626,-0.08801141282222963,0.3843329701156153,-2.5422585217082903,-4.795426399458748,4.288308480675458,28.305375012108517,22.129515169385925
12.443500000003716,0.6623940668650959,-0.12936332710827678,0.29767844316099096,-2.472629593066104,-5.709448986670708,4.132909419934428,26.531155212691296,21.961007833831374
12.460000000003737,0.6664693603834477,-0.16959160763558803,0.1972986536936708,-2.4061544173925227,-6.448482622204722,3.908945164242833,24.800858551675617,21.957885270524528
12.477000000003757,0.6688350776689697,-0.20992753873424794,0.08282371753830385,-2.341910136432469,-6.997323087683952,3.6365135026659074,23.07981484634508,22.134305022203378
12.493500000003777,0.6692038116045462,-0.24807164150670283,-0.03539714450455857,-2.28413517052706,-7.303344724461297,3.357714746630851,21.48396684430384,22.482051451050083
12.510000000003798,0.6675895388638255,-0.28530140304084306,-0.1567994749302668,-2.230919171415806,-7.37470222669981,3.0877926261038517,19.974984855926447,23.00137738341808
12.527000000003818,0.663832347584024,-0.3227800988988191,-0.2810836727027151,-2.1805227966411533,-7.200187169991011,2.8410118534128497,18.52348916990448,23.70878701665734
12.543500000003839,0.6582003905138307,-0.3583695069908699,-0.39696547205765303,-2.1352395039798755,-6.79637791103616,2.652084614192923,17.224810625930402,24.551366821630133
12.560000000003859,0.6507230331911905,-0.39323531508053294,-0.5044280184268263,-2.0925457284402817,-6.176168222306572,2.532423901637472,16.042030974454317,25.532411395945942
12.57700000000388,0.6412672553425364,-0.4284346116331639,-0.6027473441201041,-2.0498941332612164,-5.334078601502753,2.50192500623839,14.949579586198361,26.668305565951442
12.5935000000039,0.6306167770131955,-0.4619046597966835,-0.6830835185769263,-2.0081319779397653,-4.3490277659685574,2.5822684201117303,14.013640069933334,27.869985107456948
12.61050000000392,0.6184114004688778,-0.4956501177785919,-0.7476869422150785,-1.9626536912014056,-3.1977798283338217,2.798736529863472,13.176402594511362,29.184538535046464
12.62700000000394,0.6056801297547837,-0.527626887208682,-0.7908643190217082,-1.913821338502204,-1.9873011682210304,3.156840823718861,12.483168941103653,30.508143795584523
12.64350000000396,0.5924089630325025,-0.5587405608355615,-0.8136074442088764,-1.8578125906841334,-0.7262663058564272,3.675508609651912,11.900987157603602,31.85168363480968
12.660500000003982,0.5785327046736797,-0.5897445854204401,-0.8151420029516955,-1.7897157330113407,0.5820851899287689,4.387089066030207,11.407983850087064,33.22825255098286
12.677000000004002,0.5652211668140015,-0.6186223914318254,-0.7955673183139848,-1.7106572565427163,1.819486342269002,5.249386702665342,11.022122839039532,34.52970756253379
12.693500000004022,0.5524033994339089,-0.6460674971875178,-0.7560845010882715,-1.6160946376669343,2.987206617465148,6.267726444619051,10.715194095486641,35.771478006464136
12.710500000004043,0.5400485284259382,-0.6725532797508706,-0.6960859985747417,-1.4999516005314453,4.082918605192063,7.449876700067966,10.467693958497115,36.96357863162312
12.727000000004063,0.5291795744798313,-0.6962025139182731,-0.6210692209995171,-1.3672645603371596,5.014752867560205,8.679294208919462,10.280486591341017,38.014046032631725
12.743500000004083,0.5196724816355691,-0.7174883885206373,-0.5318536396191198,-1.2140528928237146,5.796697610574668,9.926680475147208,10.132369876512932,38.94066209326961
12.760500000004104,0.5115259287990601,-0.736590525721566,-0.4278186019761133,-1.0350458074172808,6.431783692271466,11.151737335137875,10.007946663024871,39.74914566786059
12.777000000004124,0.5053910510991811,-0.7520552137475495,-0.3179064081120935,-0.8424071098668348,6.875834189533165,12.200455281775335,9.903782607470905,40.37886611397276
